City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Gelemso,ET,2022-07-14 20:34:42,8.8167,40.5167,290.65,73,96,2.15
290,Abu Dhabi,AE,2022-07-14 20:30:13,24.4667,54.3667,308.21,67,0,1.54
291,Prince Albert,CA,2022-07-14 20:34:42,53.2001,-105.7677,299.12,34,20,1.03
292,Saint George,US,2022-07-14 20:29:46,37.1041,-113.5841,313.39,19,0,3.09
293,Angoche,MZ,2022-07-14 20:34:43,-16.2325,39.9086,295.8,65,15,3.99
294,Prince George,CA,2022-07-14 20:29:58,53.9166,-122.753,290.51,77,75,3.6
295,Nizwa,OM,2022-07-14 20:34:44,22.9333,57.5333,304.9,47,73,2.67
296,Mvuma,ZW,2022-07-14 20:34:44,-19.2792,30.5283,284.46,49,15,2.67
297,Yarmouth,US,2022-07-14 20:34:45,41.7057,-70.2286,301.82,76,0,3.6
298,Grand Island,US,2022-07-14 20:31:02,40.925,-98.342,310.12,28,0,9.26
299,Jingdezhen,CN,2022-07-14 20:34:45,29.2947,117.2079,300.53,81,100,0.89
300,Bonavista,CA,2022-07-14 20:34:46,48.6499,-53.1147,286.01,75,90,5.45
301,Srivardhan,IN,2022-07-14 20:34:46,18.0333,73.0167,299.6,85,100,10.05
302,Srednekolymsk,RU,2022-07-14 20:34:47,67.45,153.6833,286.38,37,62,4.74
303,Yumen,CN,2022-07-14 20:34:47,40.2833,97.2,290.38,79,100,5.43
304,Waipawa,NZ,2022-07-14 20:34:47,-41.4122,175.5153,280.42,73,100,3.75
305,Griffith,US,2022-07-14 20:34:48,41.5284,-87.4237,302.21,65,0,4.63
306,Esmeraldas,BR,2022-07-14 20:34:48,-19.7625,-44.3139,297.21,40,43,3.38
307,Geraldton,AU,2022-07-14 20:34:49,-28.7667,114.6,285.38,87,40,2.57
308,Arani,IN,2022-07-14 20:34:49,12.6667,79.2833,300.25,52,47,7.63
309,Klimovo,RU,2022-07-14 20:34:50,52.3805,32.1923,287.3,91,1,3.03
310,Partyzany,UA,2022-07-14 20:34:50,46.3314,34.7503,293.48,63,0,1.03
311,Stettler,CA,2022-07-14 20:34:51,52.3168,-112.7186,296.9,60,48,5.14
312,Batemans Bay,AU,2022-07-14 20:34:51,-35.7167,150.1833,277.69,77,0,2.66
313,Nagapattinam,IN,2022-07-14 20:34:51,10.7667,79.8333,301.74,53,100,7.3
314,Luau,AO,2022-07-14 20:34:52,-10.7073,22.2247,290.41,38,4,2.2
315,Makurdi,NG,2022-07-14 20:34:52,7.7411,8.5121,296.76,91,11,1.95
316,Markova,UA,2022-07-14 20:34:53,48.6758,24.4138,292.72,55,89,1.81
317,Micheweni,TZ,2022-07-14 20:34:53,-4.9667,39.8333,297.01,85,44,6.77
318,Havre-Saint-Pierre,CA,2022-07-14 20:34:54,50.2334,-63.5986,293.35,56,0,5.14
319,Mandalgovi,MN,2022-07-14 20:34:54,45.7625,106.2708,293.56,43,100,4.15
320,Buala,SB,2022-07-14 20:34:55,-8.145,159.5921,299.69,76,100,1.71
321,Sitka,US,2022-07-14 20:34:55,57.0531,-135.33,290.09,55,75,5.66
322,Mezen,RU,2022-07-14 20:34:56,65.8522,44.24,289.49,83,100,2.1
323,Arlit,NE,2022-07-14 20:34:56,18.7369,7.3853,308.61,11,11,4.01
324,Saint Anthony,US,2022-07-14 20:31:56,45.0205,-93.218,303.23,56,0,5.14
325,Shymkent,KZ,2022-07-14 20:34:57,42.3,69.6,300.48,17,0,7.0
326,Porterville,US,2022-07-14 20:34:57,36.0652,-119.0168,313.01,33,0,3.09
327,Padang,ID,2022-07-14 20:34:58,-0.9492,100.3543,297.99,85,100,2.38
328,Eenhana,NA,2022-07-14 20:34:58,-17.4667,16.3333,287.72,33,0,3.55
329,Saravan,AM,2022-07-14 20:34:59,39.7196,45.6483,289.61,64,0,4.22
330,Port Keats,AU,2022-07-14 20:34:59,-14.25,129.55,287.13,51,15,4.07
331,Paita,PE,2022-07-14 20:35:00,-5.0892,-81.1144,293.52,68,10,8.64
332,Iqaluit,CA,2022-07-14 20:35:00,63.7506,-68.5145,283.0,76,75,3.6
333,Jumla,NP,2022-07-14 20:35:01,29.2747,82.1838,289.86,91,100,0.94
334,Cabo San Lucas,MX,2022-07-14 20:31:55,22.8909,-109.9124,307.76,51,0,4.63
335,Komsomolskiy,UZ,2022-07-14 20:35:01,40.4272,71.7189,297.55,41,0,3.09
336,Saint-Francois,FR,2022-07-14 20:35:02,46.4154,3.9054,297.84,57,47,0.0
337,Leh,IN,2022-07-14 20:35:02,34.1667,77.5833,287.67,67,99,2.81
338,Barreirinha,BR,2022-07-14 20:35:03,-2.7933,-57.07,302.58,64,100,1.38
339,Revda,RU,2022-07-14 20:35:03,56.801,59.9303,290.21,95,100,0.46
340,Kiomboi,TZ,2022-07-14 20:35:04,-4.2667,34.3667,290.27,62,23,4.35
341,Nome,US,2022-07-14 20:35:04,64.5011,-165.4064,288.8,87,20,3.6
342,Vostok,RU,2022-07-14 20:35:05,46.4856,135.8833,289.46,85,96,3.02
343,Madera,US,2022-07-14 20:35:06,37.1666,-119.8343,313.99,20,58,1.79
344,Dossor,KZ,2022-07-14 20:35:06,47.5272,52.9811,305.15,25,29,4.28
345,Mehamn,NO,2022-07-14 20:35:07,71.0357,27.8492,286.12,94,75,3.09
346,La Ronge,CA,2022-07-14 20:30:18,55.1001,-105.2842,298.29,25,75,6.69
347,Camacha,PT,2022-07-14 20:35:07,33.0833,-16.3333,292.83,83,20,5.66
348,Parana,AR,2022-07-14 20:35:08,-31.732,-60.5238,295.09,61,8,2.5
349,Parabiago,IT,2022-07-14 20:35:09,45.555,8.9456,303.76,52,0,2.06
350,Banjar,ID,2022-07-14 20:35:09,-8.19,114.9675,297.03,90,53,1.6
351,Kentau,KZ,2022-07-14 20:35:10,43.5206,68.5094,298.74,22,0,9.55
352,Norman Wells,CA,2022-07-14 20:35:10,65.282,-126.8329,284.17,76,100,6.69
353,Ternate,ID,2022-07-14 20:35:10,0.8,127.4,299.4,80,100,0.55
354,Mapiripan,CO,2022-07-14 20:35:11,2.8892,-72.1256,300.57,83,92,1.88
355,Quatre Cocos,MU,2022-07-14 20:35:11,-20.2078,57.7625,294.31,75,59,5.6
356,Bowen,AU,2022-07-14 20:35:12,-20.0167,148.2333,283.64,57,7,3.8
357,Blackwater,AU,2022-07-14 20:35:12,-23.5833,148.8833,280.37,72,0,2.95
358,Soe,ID,2022-07-14 20:35:13,-9.8607,124.284,289.0,91,46,2.15
359,Muramatsu,JP,2022-07-14 20:35:13,37.6833,139.1833,295.49,95,97,2.57
360,Ouesso,CG,2022-07-14 20:35:14,1.6136,16.0517,296.92,76,84,0.16
361,Broken Hill,AU,2022-07-14 20:35:14,-31.95,141.4333,277.63,79,0,2.59
362,Olutanga,PH,2022-07-14 20:35:14,7.3106,122.8464,300.05,79,100,2.04
363,San Patricio,US,2022-07-14 20:35:15,28.017,-97.5169,310.55,39,25,7.26
364,Beloye,UA,2022-07-14 20:35:15,48.4952,39.0505,289.1,75,15,3.34
365,Doha,QA,2022-07-14 20:35:16,25.2867,51.5333,306.32,81,43,1.54
366,Lazaro Cardenas,MX,2022-07-14 20:35:16,17.9583,-102.2,304.19,61,89,4.59
367,Coihaique,CL,2022-07-14 20:35:17,-45.5752,-72.0662,275.12,69,100,1.54
368,Hami,CN,2022-07-14 20:35:17,42.8,93.45,297.41,22,5,4.44
369,Krasnoye,UA,2022-07-14 20:35:18,49.9145,24.6134,290.64,90,96,1.13
370,Kurumkan,RU,2022-07-14 20:35:18,54.3,110.3,289.55,85,100,0.77
371,Naze,JP,2022-07-14 20:35:19,28.3667,129.4833,299.66,90,94,4.17
372,Abonnema,NG,2022-07-14 20:35:19,4.7084,6.7931,297.32,87,78,2.67
373,Tura,IN,2022-07-14 20:35:20,25.5198,90.2201,296.71,98,60,2.26
374,Smithers,CA,2022-07-14 20:35:20,54.7804,-127.1743,288.33,72,75,3.6
375,Camalu,MX,2022-07-14 20:35:21,30.85,-116.0667,296.74,64,0,5.3
376,Sao Gabriel Da Cachoeira,BR,2022-07-14 20:35:21,-0.1303,-67.0892,300.63,77,99,0.67
377,Harper,LR,2022-07-14 20:35:21,4.375,-7.7169,297.15,81,83,3.94
378,Kloulklubed,PW,2022-07-14 20:35:22,7.0419,134.2556,301.29,75,88,2.72
379,Kikwit,CD,2022-07-14 20:35:22,-5.041,18.8162,298.33,31,20,0.91
380,Mackay,AU,2022-07-14 20:35:23,-21.15,149.2,282.97,67,59,5.44
381,Shahr-E Kord,IR,2022-07-14 20:35:23,32.3256,50.8644,293.02,15,0,6.17
382,Clinton,US,2022-07-14 20:33:01,42.587,-82.9199,301.88,47,40,4.12
383,Amazar,RU,2022-07-14 20:35:24,53.858,120.875,289.31,95,100,1.54
384,Glendive,US,2022-07-14 20:35:24,47.1053,-104.7125,306.2,41,0,3.6
385,Coalinga,US,2022-07-14 20:33:33,36.1397,-120.3602,309.84,25,10,1.23
386,Dingle,PH,2022-07-14 20:35:25,10.9995,122.6711,297.23,91,75,0.46
387,Panguna,PG,2022-07-14 20:35:25,-6.3164,155.4848,293.76,88,100,0.82
388,Forbes,AU,2022-07-14 20:35:26,-33.3833,148.0167,272.55,87,0,1.04
389,Auki,SB,2022-07-14 20:35:26,-8.7676,160.7034,298.83,81,100,1.81
390,Mangrol,IN,2022-07-14 20:35:26,21.1167,70.1167,299.53,93,100,7.2
391,Ormara,PK,2022-07-14 20:35:27,25.2088,64.6357,300.7,78,100,8.78
392,Laguna,US,2022-07-14 20:35:27,38.421,-121.4238,309.86,37,0,2.06
393,Vanimo,PG,2022-07-14 20:35:28,-2.6741,141.3028,297.96,89,100,0.85
394,Finschhafen,PG,2022-07-14 20:35:28,-6.6024,147.8681,298.68,84,99,2.68
395,Kodinsk,RU,2022-07-14 20:35:29,58.6881,99.1844,282.45,77,100,0.8
396,Takoradi,GH,2022-07-14 20:33:18,4.8845,-1.7554,297.25,88,51,4.17
397,Riyadh,SA,2022-07-14 20:33:22,24.6877,46.7219,308.23,10,66,3.86
398,High Level,CA,2022-07-14 20:35:29,58.5169,-117.136,296.21,40,75,4.63
399,Puerto Real,ES,2022-07-14 20:35:30,36.5282,-6.1901,305.24,25,0,5.14
400,Sabinas,MX,2022-07-14 20:35:30,27.85,-101.1167,311.03,26,1,6.11
401,Kahului,US,2022-07-14 20:33:13,20.8947,-156.47,301.16,74,20,10.29
402,Mogadishu,SO,2022-07-14 20:31:27,2.0371,45.3438,298.12,83,27,6.3
403,Darien,US,2022-07-14 20:35:31,41.752,-87.974,302.28,52,40,2.68
404,Pisco,PE,2022-07-14 20:35:31,-13.7,-76.2167,292.18,68,0,6.69
405,Nishihara,JP,2022-07-14 20:35:32,26.1842,127.7558,301.18,91,40,4.12
406,Namatanai,PG,2022-07-14 20:35:32,-3.6667,152.4333,299.52,81,93,3.15
407,Rio Claro,BR,2022-07-14 20:31:53,-22.4114,-47.5614,295.38,46,21,2.2
408,San Policarpo,PH,2022-07-14 20:35:33,12.1791,125.5072,298.93,89,91,1.63
409,Ixtapa,MX,2022-07-14 20:33:30,20.7,-105.2,304.94,74,40,5.14
410,Yerbogachen,RU,2022-07-14 20:35:34,61.2767,108.0108,284.04,97,100,1.4
411,Rosetta,EG,2022-07-14 20:35:34,31.4044,30.4164,297.57,65,0,6.16
412,Bundaberg,AU,2022-07-14 20:35:35,-24.85,152.35,282.16,84,0,0.45
413,Baruun-Urt,MN,2022-07-14 20:35:35,46.6806,113.2792,289.97,61,14,0.54
414,Vao,NC,2022-07-14 20:35:35,-22.6667,167.4833,294.91,55,40,10.64
415,Qaqortoq,GL,2022-07-14 20:35:36,60.7167,-46.0333,283.93,65,100,2.31
416,Port Pirie,AU,2022-07-14 20:35:36,-33.1833,138.0167,280.22,72,0,2.75
417,Plaster Rock,CA,2022-07-14 20:35:37,46.9065,-67.39,291.44,76,98,2.58
418,Ignatovka,RU,2022-07-14 20:35:37,53.9479,47.6536,289.48,97,100,4.08
419,Hobyo,SO,2022-07-14 20:35:38,5.3505,48.5268,298.5,82,100,10.94
420,Dzilam Gonzalez,MX,2022-07-14 20:35:38,21.2833,-88.9333,307.87,37,100,3.45
421,Iquique,CL,2022-07-14 20:35:38,-20.2208,-70.1431,290.17,64,61,1.69
422,Katsuura,JP,2022-07-14 20:35:39,35.1333,140.3,297.33,93,78,2.48
423,Mora,CM,2022-07-14 20:35:39,11.0461,14.1401,299.26,69,41,1.9
424,Rock Sound,BS,2022-07-14 20:35:40,24.9,-76.2,301.27,70,38,6.93
425,Hervey Bay,AU,2022-07-14 20:35:40,-25.2986,152.8535,286.1,80,29,6.69
426,Salalah,OM,2022-07-14 20:35:41,17.0151,54.0924,298.61,94,98,3.22
427,Axim,GH,2022-07-14 20:35:41,4.8699,-2.2405,297.39,88,91,3.98
428,Sakakah,SA,2022-07-14 20:35:41,29.9697,40.2064,305.91,15,0,5.97
429,Jacksonville,US,2022-07-14 20:31:00,30.3322,-81.6556,308.7,57,75,6.17
430,Cape Canaveral,US,2022-07-14 20:35:42,28.4058,-80.6048,307.19,65,0,6.17
431,San Cristobal,VE,2022-07-14 20:35:43,7.7669,-72.225,301.25,42,36,1.19
432,Cairns,AU,2022-07-14 20:32:13,-16.9167,145.7667,286.54,72,71,3.6
433,Peleduy,RU,2022-07-14 20:35:43,59.6289,112.7406,288.75,98,99,1.54
434,Porirua,NZ,2022-07-14 20:35:44,-41.1333,174.85,281.83,86,100,4.88
435,Kudahuvadhoo,MV,2022-07-14 20:35:44,2.6708,72.8944,301.5,75,23,5.7
436,Leningradskaya,RU,2022-07-14 20:31:20,46.3214,39.3877,292.04,70,0,3.37
437,Biltine,TD,2022-07-14 20:35:45,14.5333,20.9167,299.45,71,100,6.1
438,Mount Gambier,AU,2022-07-14 20:35:45,-37.8333,140.7667,279.79,98,74,2.79
439,Touros,BR,2022-07-14 20:35:46,-5.1989,-35.4608,298.28,77,14,6.74
440,Basoko,CD,2022-07-14 20:35:46,1.2391,23.616,295.01,93,100,0.31
441,Limon,CR,2022-07-14 20:35:46,10.0,-83.0333,302.09,70,0,5.14
442,Novorudnyy,RU,2022-07-14 20:35:47,51.5026,58.1873,296.34,52,63,3.59
443,Khani,GE,2022-07-14 20:35:47,41.9563,42.9566,287.91,96,77,0.76
444,Karasburg,NA,2022-07-14 20:35:48,-28.0167,18.75,285.34,26,0,4.49
445,Vredendal,ZA,2022-07-14 20:35:48,-31.6683,18.5012,286.1,85,0,2.79
446,Vaitape,PF,2022-07-14 20:35:49,-16.5167,-151.75,298.61,63,100,10.54
447,Murray Bridge,AU,2022-07-14 20:35:49,-35.1167,139.2667,281.0,81,4,3.29
448,Zhezkazgan,KZ,2022-07-14 20:35:50,47.8043,67.7144,298.82,26,0,1.67
449,Tres Arroyos,AR,2022-07-14 20:35:50,-38.3739,-60.2798,282.65,64,91,3.08
450,Scottsbluff,US,2022-07-14 20:35:50,41.8666,-103.6672,310.28,22,0,6.69
451,Port Blair,IN,2022-07-14 20:33:17,11.6667,92.75,300.17,89,100,2.57
452,Sioux Lookout,CA,2022-07-14 20:35:51,50.1001,-91.917,297.19,50,75,4.12
453,Kernersville,US,2022-07-14 20:35:52,36.1199,-80.0736,303.7,52,75,2.06
454,Ati,TD,2022-07-14 20:32:19,13.2154,18.3353,300.58,60,100,1.67
455,Half Moon Bay,US,2022-07-14 20:32:02,37.4636,-122.4286,303.73,69,75,9.26
456,Mut,TR,2022-07-14 20:35:52,36.6439,33.4389,299.65,33,0,4.88
457,Voh,NC,2022-07-14 20:35:53,-20.9667,164.7,292.77,64,3,2.05
458,Lethem,GY,2022-07-14 20:35:53,3.3803,-59.7968,300.96,79,86,0.95
459,Goroka,PG,2022-07-14 20:35:54,-6.0834,145.3873,289.13,97,100,0.92
460,Brae,GB,2022-07-14 20:35:54,60.3964,-1.353,284.62,89,93,5.37
461,Bani,DO,2022-07-14 20:35:55,18.2833,-70.3333,303.07,62,100,5.99
462,Orcopampa,PE,2022-07-14 20:35:55,-15.2661,-72.3417,285.17,29,49,4.88
463,Tsumeb,NA,2022-07-14 20:35:56,-19.2333,17.7167,288.33,30,0,4.46
464,Koupela,BF,2022-07-14 20:35:56,12.1794,-0.3517,304.88,45,42,5.33
465,Mainburg,DE,2022-07-14 20:35:56,48.65,11.7833,297.31,46,7,4.63
466,Ballina,AU,2022-07-14 20:35:57,-28.8667,153.5667,281.36,85,90,5.16
467,Sambava,MG,2022-07-14 20:35:57,-14.2667,50.1667,292.83,86,96,4.45
468,Nuqui,CO,2022-07-14 20:35:58,5.7125,-77.2708,299.66,83,93,4.22
469,Colares,PT,2022-07-14 20:35:58,38.7992,-9.4469,301.7,56,0,3.6
470,Boende,CD,2022-07-14 20:35:59,-0.2167,20.8667,296.86,82,89,1.48
471,Muros,ES,2022-07-14 20:35:59,42.7762,-9.0603,300.42,66,100,3.47
472,Leczna,PL,2022-07-14 20:35:59,51.3012,22.8814,291.32,82,0,0.51
473,Thinadhoo,MV,2022-07-14 20:36:00,0.5333,72.9333,301.32,76,73,5.43
474,Alexandria,EG,2022-07-14 20:36:01,31.2156,29.9553,298.05,62,0,5.58
475,Belem,BR,2022-07-14 20:31:45,-1.4558,-48.5044,300.17,83,75,3.09
476,Towada,JP,2022-07-14 20:36:01,40.6127,141.2067,292.31,91,100,2.3
477,Flin Flon,CA,2022-07-14 20:36:02,54.7682,-101.865,299.06,25,20,7.2
478,Stolin,BY,2022-07-14 20:36:02,51.8912,26.846,286.57,85,0,0.72
479,Suntar,RU,2022-07-14 20:36:03,62.1444,117.6319,290.8,89,27,1.51
480,Poso,ID,2022-07-14 20:36:03,-1.3959,120.7524,297.45,88,100,2.29
481,Lata,PT,2022-07-14 20:36:03,40.1629,-8.3327,299.86,44,97,1.44
482,Sobolevo,RU,2022-07-14 20:36:04,54.4299,31.8996,285.61,94,37,3.41
483,Desbiens,CA,2022-07-14 20:36:04,48.4178,-71.9495,294.51,48,92,1.34
484,Ambatondrazaka,MG,2022-07-14 20:36:05,-17.8333,48.4167,284.92,96,8,1.73
485,Yar-Sale,RU,2022-07-14 20:33:14,66.8333,70.8333,287.08,64,100,3.73
486,Talara,PE,2022-07-14 20:36:06,-4.5772,-81.2719,296.57,60,0,8.75
487,Ulladulla,AU,2022-07-14 20:31:19,-35.35,150.4667,279.43,79,1,2.59
488,Puerto Colombia,CO,2022-07-14 20:36:07,10.9878,-74.9547,312.2,74,17,7.73
489,Katangli,RU,2022-07-14 20:36:07,51.7102,143.2326,285.27,95,100,3.44
490,Kangshan,CN,2022-07-14 20:36:08,28.8812,116.4311,301.66,76,100,2.77
491,Probolinggo,ID,2022-07-14 20:36:08,-7.7543,113.2159,297.31,86,18,2.5
492,Nchelenge,ZM,2022-07-14 20:36:09,-9.3451,28.734,294.2,54,32,2.71
493,Kirakira,SB,2022-07-14 20:36:09,-10.4544,161.9205,299.71,78,7,2.21
494,Balfour,ZA,2022-07-14 20:36:10,-26.6633,28.5902,280.44,38,0,1.73
495,Usinsk,RU,2022-07-14 20:36:10,65.9939,57.5281,295.14,60,79,4.68
496,Celestun,MX,2022-07-14 20:36:11,20.8667,-90.4,305.6,55,100,3.49
497,Sola,VU,2022-07-14 20:36:11,-13.8833,167.55,299.7,71,50,1.31
498,Namakkal,IN,2022-07-14 20:36:11,11.2213,78.1652,297.71,69,61,4.1
499,Necochea,AR,2022-07-14 20:36:12,-38.5473,-58.7368,283.59,89,100,6.72
500,Aswan,EG,2022-07-14 20:36:12,24.0934,32.907,303.31,20,12,5.77
501,Ginir,ET,2022-07-14 20:36:13,7.1333,40.7,290.96,61,100,6.14
502,Port-Gentil,GA,2022-07-14 20:36:13,-0.7193,8.7815,297.13,83,40,3.6
503,Port Hedland,AU,2022-07-14 20:36:14,-20.3167,118.5667,284.18,87,53,3.09
504,Jiaozuo,CN,2022-07-14 20:36:15,35.2397,113.2331,300.18,68,23,1.25
505,Grasse,FR,2022-07-14 20:34:00,43.6667,6.9167,297.09,67,0,1.03
506,Ibatiba,BR,2022-07-14 20:36:15,-20.2339,-41.5106,290.7,74,60,1.91
507,El Naranjo,MX,2022-07-14 20:36:16,21.4667,-98.6,304.54,60,100,4.52
508,Lavrentiya,RU,2022-07-14 20:36:16,65.5833,-171.0,282.96,71,100,4.6
509,Broome,US,2022-07-14 20:36:17,42.2506,-75.833,298.66,56,100,4.47
510,Chenghai,CN,2022-07-14 20:36:18,23.4632,116.768,300.1,89,0,0.0
511,Dwarka,IN,2022-07-14 20:36:18,22.2394,68.9678,300.82,86,100,3.53
512,Ancud,CL,2022-07-14 20:33:18,-41.8697,-73.8203,279.94,77,33,3.24
513,Sao Felix Do Xingu,BR,2022-07-14 20:36:19,-6.6447,-51.995,303.44,41,38,1.25
514,Felipe Carrillo Puerto,MX,2022-07-14 20:36:20,19.5833,-88.05,306.08,45,100,3.91
515,Maceio,BR,2022-07-14 20:33:27,-9.6658,-35.7353,298.84,69,40,4.63
516,Youhao,CN,2022-07-14 20:36:21,47.8667,128.8333,291.73,93,100,3.46
517,Kupang,ID,2022-07-14 20:36:21,-10.1667,123.5833,295.46,79,13,4.84
518,Tongren,CN,2022-07-14 20:36:22,27.7172,109.1853,297.7,88,79,1.79
519,Tautira,PF,2022-07-14 20:36:22,-17.7333,-149.15,297.28,67,80,10.22
520,Margate,GB,2022-07-14 20:36:12,51.3813,1.3862,291.1,77,74,1.34
521,San Vicente,AR,2022-07-14 20:36:23,-26.6167,-54.1333,292.91,67,70,3.4
522,Biak,ID,2022-07-14 20:36:23,-0.9131,122.8766,295.95,93,100,1.65
523,Victoria Point,AU,2022-07-14 20:36:24,-27.5833,153.3,284.13,89,1,0.45
524,Todos Santos,MX,2022-07-14 20:36:25,23.45,-110.2167,311.51,76,12,2.42
525,Te Anau,NZ,2022-07-14 20:36:25,-45.4167,167.7167,274.46,95,86,0.08
526,Baykalsk,RU,2022-07-14 20:36:26,51.5058,104.1469,284.13,86,16,3.79
527,Barinas,VE,2022-07-14 20:36:26,8.6226,-70.2075,305.17,55,19,2.57
528,Sorong,ID,2022-07-14 20:36:26,-0.8833,131.25,298.31,90,100,4.38
529,Jimenez,MX,2022-07-14 20:36:27,28.3333,-105.4,309.89,15,2,7.58
530,Oriximina,BR,2022-07-14 20:36:27,-1.7656,-55.8661,301.13,71,89,1.63
531,Erzin,TR,2022-07-14 20:36:28,36.9559,36.2,297.03,84,1,0.38
532,Isangel,VU,2022-07-14 20:36:28,-19.55,169.2667,297.21,94,100,0.51
533,Kinablangan,PH,2022-07-14 20:36:29,7.6947,126.5503,298.76,85,100,1.75
534,Huanren,CN,2022-07-14 20:36:29,41.2647,125.3667,290.24,97,49,0.71
535,Namibe,AO,2022-07-14 20:36:30,-15.1961,12.1522,291.92,84,84,0.79
536,Ambikapur,IN,2022-07-14 20:36:30,23.1167,83.2,298.23,81,98,3.31
537,Sainte-Rose,GP,2022-07-14 20:36:30,16.3324,-61.6979,302.17,74,75,4.12
538,Batman,TR,2022-07-14 20:36:31,37.8874,41.1322,296.04,53,0,2.06
539,Alugan,PH,2022-07-14 20:36:31,12.2188,125.4808,298.71,90,96,1.62
540,Quelimane,MZ,2022-07-14 20:36:32,-17.8786,36.8883,293.12,88,0,1.54
541,Natchez,US,2022-07-14 20:36:32,31.5604,-91.4032,305.51,62,40,2.57
542,Mount Isa,AU,2022-07-14 20:36:33,-20.7333,139.5,279.02,56,10,4.12
543,Tokmak,UA,2022-07-14 20:36:33,47.2514,35.7058,290.11,63,0,1.1
544,Mamu Kanjan,PK,2022-07-14 20:36:34,30.8333,72.8,300.57,72,97,2.92
545,Vardo,NO,2022-07-14 20:36:34,70.3705,31.1107,285.14,94,100,1.03
546,Oranjemund,NA,2022-07-14 20:36:35,-28.55,16.4333,286.72,78,0,4.32
547,Krasnoselkup,RU,2022-07-14 20:36:35,65.7,82.4667,285.28,62,100,3.11
548,Boden,SE,2022-07-14 20:36:36,65.8252,21.6886,290.15,92,100,1.25
549,Sorland,NO,2022-07-14 20:36:36,67.667,12.6934,283.07,88,100,7.47
550,Alto Araguaia,BR,2022-07-14 20:36:37,-17.3147,-53.2153,298.75,27,87,2.66
551,San Ramon,US,2022-07-14 20:34:09,37.7799,-121.978,307.49,49,0,5.14
552,Anloga,GH,2022-07-14 20:36:37,5.7947,0.8973,297.8,87,95,5.29
553,Sonoita,MX,2022-07-14 20:36:38,31.85,-112.8333,312.15,25,39,2.57
554,Turaiyur,IN,2022-07-14 20:36:38,11.1667,78.6167,301.74,66,45,6.26
555,Puri,IN,2022-07-14 20:36:39,19.8,85.85,300.44,78,78,3.04
556,Wajid,SO,2022-07-14 20:36:39,3.8093,43.2471,297.92,68,62,8.81
557,Yamada,JP,2022-07-14 20:36:40,39.4667,141.95,293.82,95,100,2.08
558,Merauke,ID,2022-07-14 20:36:40,-8.4667,140.3333,296.51,80,100,6.41
559,Sidi Ali,DZ,2022-07-14 20:36:40,36.0998,0.4206,298.45,57,0,3.96
560,Kaduy,RU,2022-07-14 20:33:16,59.2,37.15,288.16,84,97,1.96
561,Sandwick,GB,2022-07-14 20:36:41,60.0,-1.25,284.05,93,40,5.66
562,Krasnyy Klyuch,RU,2022-07-14 20:36:42,55.3863,56.6529,292.53,91,92,1.34
563,Nhulunbuy,AU,2022-07-14 20:36:42,-12.2333,136.7667,294.49,78,40,4.12
564,Salinas,US,2022-07-14 20:36:43,36.6777,-121.6555,307.04,70,0,6.17
565,Spornoye,RU,2022-07-14 20:36:43,50.8448,37.2913,286.57,93,0,3.83
566,Paracatu,BR,2022-07-14 20:36:44,-17.2222,-46.8747,295.3,40,39,2.01
567,Khandyga,RU,2022-07-14 20:36:44,62.6667,135.6,292.9,91,95,1.08
568,Praia,CV,2022-07-14 20:34:54,14.9215,-23.5087,298.45,69,20,6.69
569,Bud,US,2022-07-14 20:36:45,39.447,-86.1758,303.53,47,2,3.29
570,Khaga,IN,2022-07-14 20:36:45,25.7833,81.1167,306.07,51,32,5.32
