City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Mayumba,GA,2022-07-12 16:27:17,-3.432,10.6554,295.65,82,56,3.6
293,Zabaykalsk,RU,2022-07-12 16:27:17,49.6333,117.3167,286.97,98,88,1.66
294,San Rafael Del Sur,NI,2022-07-12 16:27:18,11.8485,-86.4384,302.69,68,100,5.06
295,Awjilah,LY,2022-07-12 16:27:18,29.1081,21.2869,307.76,21,0,5.79
296,Chumikan,RU,2022-07-12 16:27:18,54.7183,135.315,285.29,100,100,0.21
297,Cidreira,BR,2022-07-12 16:27:19,-30.1811,-50.2056,285.91,72,81,8.08
298,Mao,ES,2022-07-12 16:27:19,39.8885,4.2658,303.46,45,0,4.12
299,Bambanglipuro,ID,2022-07-12 16:27:20,-7.95,110.2833,297.74,87,95,3.21
300,Lapua,FI,2022-07-12 16:27:20,62.9693,23.0088,299.88,41,89,1.57
301,Razole,IN,2022-07-12 16:27:21,16.4833,81.8333,297.99,80,100,6.67
302,Otuzco,PE,2022-07-12 16:27:21,-7.9,-78.5833,289.55,44,37,2.96
303,Bilibino,RU,2022-07-12 16:27:22,68.0546,166.4372,290.58,97,66,2.22
304,Belyy Yar,RU,2022-07-12 16:27:22,53.6039,91.3903,290.09,64,0,2.0
305,Saint George,US,2022-07-12 16:25:32,37.1041,-113.5841,307.48,24,0,0.45
306,Sinnar,SD,2022-07-12 16:27:23,13.5691,33.5672,302.02,55,98,2.54
307,Bima,ID,2022-07-12 16:27:23,-8.4667,118.7167,296.07,88,66,2.22
308,Puerto Escondido,MX,2022-07-12 16:22:50,15.85,-97.0667,302.61,70,75,2.57
309,Basi,IN,2022-07-12 16:27:24,26.8333,76.0333,303.34,45,46,1.4
310,Bamako,ML,2022-07-12 16:22:57,12.65,-8.0,306.38,52,20,2.57
311,Warrnambool,AU,2022-07-12 16:27:25,-38.3833,142.4833,279.71,66,76,4.48
312,Pingxiang,CN,2022-07-12 16:27:25,27.6167,113.85,300.83,75,21,1.23
313,Carora,VE,2022-07-12 16:27:25,10.1755,-70.0827,308.04,29,66,8.98
314,Portland,US,2022-07-12 16:23:20,45.5234,-122.6762,299.57,59,0,3.6
315,Rocha,UY,2022-07-12 16:27:26,-34.4833,-54.3333,282.44,64,85,6.06
316,Lagos,NG,2022-07-12 16:23:01,6.5833,3.75,298.33,79,91,3.68
317,Carutapera,BR,2022-07-12 16:27:27,-1.195,-46.02,302.57,66,28,3.38
318,Torbay,CA,2022-07-12 16:27:27,47.6666,-52.7314,297.58,41,75,7.72
319,Mehamn,NO,2022-07-12 16:27:28,71.0357,27.8492,290.12,67,0,2.06
320,San Patricio,US,2022-07-12 16:27:28,28.017,-97.5169,306.97,40,6,3.42
321,Kaduna,NG,2022-07-12 16:27:29,10.5222,7.4383,300.64,64,100,1.12
322,Lorengau,PG,2022-07-12 16:27:29,-2.0226,147.2712,300.68,79,90,3.34
323,Saint-Joseph,RE,2022-07-12 16:27:30,-21.3667,55.6167,293.36,74,25,5.64
324,Shemonaikha,KZ,2022-07-12 16:27:30,50.6328,81.9056,293.28,47,3,9.73
325,Vizinga,RU,2022-07-12 16:27:31,61.0749,50.1031,294.89,73,73,1.78
326,Kouroussa,GN,2022-07-12 16:27:31,10.65,-9.8833,305.08,51,56,0.57
327,Pinega,RU,2022-07-12 16:27:31,64.7001,43.3936,303.14,40,35,1.36
328,Iqaluit,CA,2022-07-12 16:27:32,63.7506,-68.5145,286.0,82,100,2.06
329,Haines Junction,CA,2022-07-12 16:27:32,60.7522,-137.5108,281.12,87,100,0.0
330,Felipe Carrillo Puerto,MX,2022-07-12 16:27:33,19.5833,-88.05,306.36,46,100,3.27
331,Gazanjyk,TM,2022-07-12 16:27:33,39.2446,55.5154,306.6,15,0,5.51
332,Matagami,CA,2022-07-12 16:27:34,49.7502,-77.6328,291.21,68,0,5.66
333,Arlit,NE,2022-07-12 16:27:34,18.7369,7.3853,313.35,15,49,2.68
334,West Wendover,US,2022-07-12 16:27:34,40.7391,-114.0733,301.71,20,0,3.09
335,Uribia,CO,2022-07-12 16:27:35,11.7139,-72.266,304.93,53,40,11.36
336,Enshi,CN,2022-07-12 16:27:35,30.3,109.4833,298.52,88,100,0.3
337,Cahors,FR,2022-07-12 16:27:36,44.4167,1.3333,308.33,16,4,3.33
338,Champerico,GT,2022-07-12 16:27:36,14.3,-91.9167,301.45,70,100,2.27
339,Nanortalik,GL,2022-07-12 16:27:36,60.1432,-45.2371,279.3,87,82,3.82
340,Narsaq,GL,2022-07-12 16:27:37,60.9167,-46.05,285.27,67,60,3.85
341,Burns Lake,CA,2022-07-12 16:27:37,54.2331,-125.7533,284.83,69,100,1.02
342,Antofagasta,CL,2022-07-12 16:27:38,-23.65,-70.4,293.27,63,0,2.55
343,Hamilton,US,2022-07-12 16:25:08,39.1834,-84.5333,304.38,60,75,5.14
344,Palu,ID,2022-07-12 16:27:38,-0.8917,119.8707,297.99,97,87,0.92
345,Dunedin,NZ,2022-07-12 16:27:39,-45.8742,170.5036,281.21,96,100,7.55
346,Mizdah,LY,2022-07-12 16:27:39,31.4451,12.9801,306.49,22,0,2.08
347,Pala,TD,2022-07-12 16:27:40,9.3642,14.9046,302.7,54,98,3.77
348,Balangiga,PH,2022-07-12 16:27:40,11.1097,125.3875,300.06,86,96,0.31
349,Bartica,GY,2022-07-12 16:27:41,6.4,-58.6167,301.33,91,78,1.45
350,Datong,CN,2022-07-12 16:27:41,40.0936,113.2914,295.28,69,20,1.34
351,Castro,BR,2022-07-12 16:27:41,-24.7911,-50.0119,291.61,72,86,4.14
352,Des Moines,US,2022-07-12 16:22:47,41.6005,-93.6091,300.32,59,0,4.12
353,Maceio,BR,2022-07-12 16:23:28,-9.6658,-35.7353,300.84,65,75,4.12
354,Adeje,ES,2022-07-12 16:27:42,28.1227,-16.726,299.38,75,20,8.75
355,Rovaniemi,FI,2022-07-12 16:27:43,66.5,25.7167,296.82,53,0,2.06
356,Geraldton,AU,2022-07-12 16:27:43,-28.7667,114.6,284.38,87,73,2.06
357,Berlevag,NO,2022-07-12 16:27:44,70.8578,29.0864,295.04,63,67,4.63
358,Evensk,RU,2022-07-12 16:27:44,61.95,159.2333,282.38,96,90,1.51
359,Saldanha,ZA,2022-07-12 16:27:44,-33.0117,17.9442,287.18,80,0,3.0
360,Bubaque,GW,2022-07-12 16:27:45,11.2833,-15.8333,300.22,80,62,5.0
361,Esperance,AU,2022-07-12 16:27:45,-33.8667,121.9,285.06,56,0,3.66
362,Sibolga,ID,2022-07-12 16:27:46,1.7427,98.7792,298.05,90,91,1.56
363,Mandalgovi,MN,2022-07-12 16:27:46,45.7625,106.2708,286.62,67,0,6.29
364,Yining,CN,2022-07-12 16:27:47,29.0361,114.5636,300.29,83,73,1.23
365,Elat,IL,2022-07-12 16:27:47,29.5581,34.9482,311.06,28,0,5.66
366,Pitimbu,BR,2022-07-12 16:27:47,-7.4706,-34.8086,302.48,64,32,4.98
367,Najran,SA,2022-07-12 16:27:48,17.4924,44.1277,294.51,25,100,3.94
368,Padang,ID,2022-07-12 16:27:49,-0.9492,100.3543,298.49,89,77,2.28
369,Rawson,AR,2022-07-12 16:26:50,-43.3002,-65.1023,284.06,44,47,10.04
370,Puri,IN,2022-07-12 16:23:51,19.8,85.85,301.44,83,32,5.13
371,Brae,GB,2022-07-12 16:27:49,60.3964,-1.353,286.55,75,38,11.31
372,Vostok,RU,2022-07-12 16:27:50,46.4856,135.8833,288.38,95,0,1.26
373,Teguise,ES,2022-07-12 16:27:50,29.0605,-13.564,298.27,57,20,7.72
374,Skibbereen,IE,2022-07-12 16:27:51,51.55,-9.2667,291.54,92,100,3.21
375,Mazyr,BY,2022-07-12 16:27:51,52.0495,29.2456,286.38,89,100,7.68
376,Delijan,IR,2022-07-12 16:27:51,33.9905,50.6838,306.63,10,2,8.54
377,Abu Samrah,SY,2022-07-12 16:27:52,35.3029,37.1841,305.63,30,0,7.18
378,Ganganagar,IN,2022-07-12 16:27:52,29.9167,73.8833,310.41,40,32,2.53
379,Groton,US,2022-07-12 16:26:04,41.3501,-72.0784,301.91,68,0,6.17
380,Easton,US,2022-07-12 16:24:05,40.6884,-75.2207,304.74,55,40,5.14
381,Lavrentiya,RU,2022-07-12 16:27:53,65.5833,-171.0,279.56,91,78,1.62
382,Hervey Bay,AU,2022-07-12 16:27:54,-25.2986,152.8535,287.25,86,73,4.47
383,Komsomolskiy,UZ,2022-07-12 16:27:54,40.4272,71.7189,304.55,20,32,0.0
384,Lasa,IT,2022-07-12 16:27:54,46.6166,10.7002,300.2,33,26,3.38
385,Chara,RU,2022-07-12 16:27:55,56.9064,118.2631,289.11,71,100,0.19
386,Sao Miguel Do Araguaia,BR,2022-07-12 16:27:55,-13.275,-50.1628,307.03,22,0,1.16
387,Jiuquan,CN,2022-07-12 16:27:56,39.7432,98.5174,300.62,14,100,8.71
388,Port Moresby,PG,2022-07-12 16:27:56,-9.4431,147.1797,298.83,89,40,7.2
389,Sawtell,AU,2022-07-12 16:27:57,-30.3833,153.1,282.7,93,94,0.0
390,Mahanoro,MG,2022-07-12 16:27:57,-19.9,48.8,293.05,87,3,1.6
391,Esil,KZ,2022-07-12 16:27:58,51.9556,66.4042,296.18,61,14,3.78
392,Santiago,CL,2022-07-12 16:25:12,-33.4569,-70.6483,289.42,55,75,2.57
393,Ponta Delgada,PT,2022-07-12 16:27:58,37.7333,-25.6667,297.55,64,40,4.12
394,Aripuana,BR,2022-07-12 16:27:59,-9.1667,-60.6333,303.2,41,88,1.56
395,Kindu,CD,2022-07-12 16:27:59,-2.95,25.95,303.16,37,67,1.42
396,Hargeysa,SO,2022-07-12 16:27:59,9.56,44.065,296.3,51,16,10.56
397,Fuling,CN,2022-07-12 16:28:00,29.7022,107.3919,301.57,76,100,2.07
398,Cherkasskoye,RU,2022-07-12 16:28:00,52.4333,47.2167,300.1,49,69,5.76
399,Shelburne,CA,2022-07-12 16:28:01,44.0787,-80.2041,294.88,89,92,6.91
400,Vila Velha,BR,2022-07-12 16:28:01,-20.3297,-40.2925,300.12,73,75,6.17
401,Walvis Bay,NA,2022-07-12 16:23:37,-22.9575,14.5053,290.68,67,2,4.12
402,Bozoum,CF,2022-07-12 16:28:02,6.3193,16.3799,294.68,95,100,0.88
403,Honiara,SB,2022-07-12 16:28:02,-9.4333,159.95,298.01,86,94,2.56
404,Labuhan,ID,2022-07-12 16:28:03,-6.8844,112.2051,298.47,85,43,2.66
405,Leningradskiy,RU,2022-07-12 16:28:03,69.3833,178.4167,281.44,73,100,2.89
406,Pavilosta,LV,2022-07-12 16:28:04,56.8879,21.1859,292.1,74,95,10.84
407,Kloulklubed,PW,2022-07-12 16:28:04,7.0419,134.2556,296.43,69,80,0.76
408,Mulanje,MW,2022-07-12 16:28:04,-16.0316,35.5,291.57,63,80,3.6
409,Hearst,CA,2022-07-12 16:24:27,49.6835,-83.6665,290.8,47,16,4.09
410,Vuktyl,RU,2022-07-12 16:28:05,63.8567,57.3094,293.07,88,98,2.72
411,Visnes,NO,2022-07-12 16:28:06,59.3556,5.2242,291.6,82,0,7.72
412,Avera,US,2022-07-12 16:28:06,33.194,-82.5271,300.03,62,100,1.31
413,Price,US,2022-07-12 16:28:07,39.5994,-110.8107,300.99,28,0,2.06
414,Coahuayana,MX,2022-07-12 16:28:07,18.7333,-103.6833,304.27,58,74,0.78
415,Ust-Nera,RU,2022-07-12 16:28:07,64.5667,143.2,293.24,61,100,1.65
416,Lagoa,PT,2022-07-12 16:28:08,39.05,-27.9833,294.09,89,76,3.92
417,Klyuchi,RU,2022-07-12 16:28:08,52.2667,79.1667,295.91,50,48,6.76
418,Gordeyevka,RU,2022-07-12 16:28:09,52.9569,31.9703,288.23,83,100,6.56
419,Khipro,PK,2022-07-12 16:28:09,25.8285,69.3772,306.95,57,76,7.14
420,Russell,US,2022-07-12 16:28:10,32.3502,-85.1999,301.72,65,40,0.0
421,Tukrah,LY,2022-07-12 16:28:10,32.5341,20.5791,299.44,64,0,6.2
422,Lata,PT,2022-07-12 16:28:11,40.1629,-8.3327,310.41,10,96,2.11
423,Ardakan,IR,2022-07-12 16:28:11,32.31,54.0175,307.52,7,0,6.85
424,Thohoyandou,ZA,2022-07-12 16:28:12,-22.9456,30.485,292.48,45,34,1.81
425,Mayo,US,2022-07-12 16:28:12,38.8876,-76.5119,305.39,69,0,5.14
426,Acapulco,MX,2022-07-12 16:28:13,16.8634,-99.8901,300.05,78,75,2.06
427,Port Lincoln,AU,2022-07-12 16:28:13,-34.7333,135.8667,284.47,68,47,3.58
428,Inhambane,MZ,2022-07-12 16:28:13,-23.865,35.3833,294.38,73,5,3.63
429,Quepos,CR,2022-07-12 16:28:14,9.4236,-84.1652,301.11,75,37,2.08
430,Maracacume,BR,2022-07-12 16:28:14,-2.0428,-45.9592,301.79,77,69,1.79
431,Paarl,ZA,2022-07-12 16:28:15,-33.7338,18.9752,287.05,81,10,1.49
432,Borazjan,IR,2022-07-12 16:28:15,29.2666,51.2159,310.37,38,25,2.71
433,Krasnokamensk,RU,2022-07-12 16:28:16,50.0979,118.0369,288.52,99,100,1.28
434,Keffi,NG,2022-07-12 16:28:16,8.8486,7.8736,301.59,70,95,0.62
435,Dukat,RU,2022-07-12 16:28:17,62.55,155.55,293.34,54,14,2.89
436,Aswan,EG,2022-07-12 16:28:17,24.0934,32.907,312.43,16,51,6.39
437,Sola,VU,2022-07-12 16:28:17,-13.8833,167.55,299.86,77,26,6.97
438,Kupang,ID,2022-07-12 16:28:18,-10.1667,123.5833,295.94,71,59,6.37
439,Bardiyah,LY,2022-07-12 16:28:18,31.7561,25.0865,300.42,54,0,5.67
440,Auki,SB,2022-07-12 16:28:19,-8.7676,160.7034,298.36,85,73,1.53
441,Allapalli,IN,2022-07-12 16:28:19,19.4167,80.0667,296.83,98,100,4.59
442,Lawrenceburg,US,2022-07-12 16:28:20,38.0373,-84.8966,303.47,65,40,3.09
443,Port Hardy,CA,2022-07-12 16:28:20,50.6996,-127.4199,287.25,88,100,3.6
444,Santa Pola,ES,2022-07-12 16:28:21,38.1917,-0.5658,307.97,41,0,3.09
445,Ankang,CN,2022-07-12 16:25:58,32.68,109.0172,299.1,92,100,1.03
446,Kaihua,CN,2022-07-12 16:28:21,23.3687,104.28,292.76,95,28,2.16
447,Odweyne,SO,2022-07-12 16:28:22,9.4092,45.064,297.98,47,45,9.97
448,Merauke,ID,2022-07-12 16:28:22,-8.4667,140.3333,297.99,86,93,4.83
449,Wawa,NG,2022-07-12 16:28:23,9.9022,4.4192,304.85,51,80,1.9
450,Hirara,JP,2022-07-12 16:28:23,24.8,125.2833,302.62,74,45,5.81
451,Trinidad,BO,2022-07-12 16:28:24,-14.8333,-64.9,298.14,44,40,5.66
452,Dhidhdhoo,MV,2022-07-12 16:28:24,6.8833,73.1,301.02,77,100,5.64
453,Bolshaya Martynovka,RU,2022-07-12 16:28:25,47.271,41.6679,301.84,29,98,1.91
454,Kolondieba,ML,2022-07-12 16:28:25,11.0882,-6.8926,305.18,51,70,1.08
455,Sarangani,PH,2022-07-12 16:28:26,5.4033,125.4636,301.49,74,100,2.62
456,Tayoltita,MX,2022-07-12 16:28:26,24.0833,-105.9333,301.37,54,56,0.7
457,Kizukuri,JP,2022-07-12 16:28:27,40.8061,140.3861,294.79,97,100,2.57
458,Sassandra,CI,2022-07-12 16:28:27,4.95,-6.0833,298.96,74,98,4.38
459,Aras,ES,2022-07-12 16:28:28,42.5617,-2.356,310.38,14,20,2.06
460,Waddan,LY,2022-07-12 16:28:28,29.1614,16.139,306.8,19,0,6.26
461,Rakai,UG,2022-07-12 16:28:28,-0.72,31.4839,293.31,58,22,3.21
462,Tymovskoye,RU,2022-07-12 16:28:29,50.8456,142.655,287.73,94,81,1.91
463,Bhadasar,IN,2022-07-12 16:28:29,28.2833,74.3167,309.51,44,74,2.44
464,Atambua,ID,2022-07-12 16:28:30,-9.1061,124.8925,292.27,79,15,2.95
465,Casa Grande,US,2022-07-12 16:25:04,32.8795,-111.7573,311.92,22,0,4.12
466,Ixtapa,MX,2022-07-12 16:28:30,20.7,-105.2,303.83,70,20,1.34
467,Mukhen,RU,2022-07-12 16:28:31,48.1,136.1,290.46,98,60,0.44
468,Bandarbeyla,SO,2022-07-12 16:28:31,9.4942,50.8122,298.16,80,75,13.97
469,Temir,KZ,2022-07-12 16:28:32,49.1414,57.13,303.01,37,27,3.22
470,Dingle,PH,2022-07-12 16:28:32,10.9995,122.6711,297.86,92,100,2.28
471,Palmer,US,2022-07-12 16:28:33,42.1584,-72.3287,303.5,56,40,5.14
472,Mitu,CO,2022-07-12 16:28:33,1.1983,-70.1733,301.31,74,90,1.0
473,Chifeng,CN,2022-07-12 16:25:32,42.2683,118.9636,293.94,86,41,2.57
474,La Rochelle,FR,2022-07-12 16:28:34,46.1667,-1.15,309.19,20,0,3.6
475,Wilmington,US,2022-07-12 16:25:18,34.2257,-77.9447,303.63,77,100,1.79
476,Kysyl-Syr,RU,2022-07-12 16:28:35,63.8986,122.7617,288.73,93,71,2.05
477,Nhulunbuy,AU,2022-07-12 16:28:35,-12.2333,136.7667,294.49,73,17,5.66
478,Wucheng,CN,2022-07-12 16:28:36,29.6008,118.175,301.69,76,98,0.8
479,Toma,BF,2022-07-12 16:28:36,12.7667,-2.8833,310.04,31,13,3.3
480,Ancud,CL,2022-07-12 16:28:36,-41.8697,-73.8203,278.28,71,87,5.61
481,Colares,PT,2022-07-12 16:28:37,38.7992,-9.4469,310.92,35,0,3.6
482,Taganak,PH,2022-07-12 16:28:37,6.0833,118.3,297.23,72,100,3.68
483,Ambilobe,MG,2022-07-12 16:28:38,-13.2,49.05,297.08,63,34,3.41
484,Qaqortoq,GL,2022-07-12 16:28:38,60.7167,-46.0333,280.12,77,57,3.57
485,Lisakovsk,KZ,2022-07-12 16:28:39,52.5369,62.4936,298.55,57,63,6.15
486,Boa Viagem,BR,2022-07-12 16:28:39,-5.1275,-39.7322,305.41,40,86,3.63
487,Wuchang,CN,2022-07-12 16:28:40,44.9143,127.15,293.03,87,43,2.81
488,Turayf,SA,2022-07-12 16:28:40,31.6725,38.6637,308.29,16,0,6.17
489,Salta,AR,2022-07-12 16:28:41,-24.7859,-65.4117,286.8,35,0,3.09
490,Kudahuvadhoo,MV,2022-07-12 16:28:41,2.6708,72.8944,300.87,70,70,1.99
491,Nador,MA,2022-07-12 16:28:42,35.174,-2.9287,302.19,74,75,4.63
492,Chake Chake,TZ,2022-07-12 16:28:42,-5.2459,39.7666,296.76,76,61,5.07
493,Yushu,CN,2022-07-12 16:28:42,44.8,126.5333,293.48,85,72,3.04
494,Xining,CN,2022-07-12 16:28:43,36.6167,101.7667,288.95,72,51,0.9
495,Salgueiro,BR,2022-07-12 16:28:43,-8.0742,-39.1192,303.22,41,69,4.09
496,Cabra,ES,2022-07-12 16:28:44,37.4725,-4.4421,312.25,9,35,6.24
497,Ailigandi,PA,2022-07-12 16:28:44,9.2333,-78.0167,299.5,85,100,1.46
498,Nantucket,US,2022-07-12 16:28:44,41.2835,-70.0995,298.21,82,0,6.69
499,Yulara,AU,2022-07-12 16:28:45,-25.2406,130.9889,281.41,61,0,4.05
500,Lensk,RU,2022-07-12 16:28:45,60.7253,114.9278,287.56,95,74,1.67
501,Adrar,MR,2022-07-12 16:28:46,20.5022,-10.0711,316.59,7,1,5.63
502,Fayaoue,NC,2022-07-12 16:28:46,-20.65,166.5333,296.78,86,96,6.54
503,Eberswalde,DE,2022-07-12 16:28:47,52.8349,13.8195,301.67,41,45,5.49
504,Rapid Valley,US,2022-07-12 16:28:47,44.0625,-103.1463,302.46,36,0,5.66
505,Ca Mau,VN,2022-07-12 16:25:07,9.1769,105.15,297.76,93,100,5.3
506,Tura,IN,2022-07-12 16:28:48,25.5198,90.2201,298.89,82,61,1.39
507,Tamandare,BR,2022-07-12 16:28:48,-8.7597,-35.1047,300.28,63,58,2.42
508,Marondera,ZW,2022-07-12 16:28:48,-18.1853,31.5519,286.88,51,43,2.24
509,Mackenzie,CA,2022-07-12 16:28:49,55.2999,-123.1698,289.27,63,20,3.6
510,Domoni,KM,2022-07-12 16:28:49,-12.2569,44.5319,297.0,79,30,3.66
511,Coolum Beach,AU,2022-07-12 16:28:50,-26.5333,153.1,283.83,98,57,3.05
512,Vilyuysk,RU,2022-07-12 16:28:50,63.7553,121.6247,290.12,80,96,1.11
513,Rio Cuarto,AR,2022-07-12 16:28:50,-33.1307,-64.3499,287.86,24,0,10.8
514,Edd,ER,2022-07-12 16:28:51,13.9297,41.6925,305.77,69,66,5.25
515,Muroto,JP,2022-07-12 16:28:51,33.2833,134.15,299.23,86,100,3.21
516,Matamoros,MX,2022-07-12 16:25:08,25.5333,-103.25,304.21,33,20,4.12
517,Saint-Pierre,RE,2022-07-12 16:28:52,-21.3393,55.4781,294.77,76,20,5.66
518,Saint-Louis,SN,2022-07-12 16:28:53,16.3333,-15.0,311.95,25,48,6.31
519,Puerto Narino,CO,2022-07-12 16:28:53,-3.7703,-70.3831,300.88,73,100,0.42
520,Makakilo City,US,2022-07-12 16:28:54,21.3469,-158.0858,296.03,77,100,3.09
521,Bud,US,2022-07-12 16:28:54,39.447,-86.1758,302.41,53,1,5.2
522,Plettenberg Bay,ZA,2022-07-12 16:28:55,-34.0527,23.3716,286.56,75,0,2.47
523,Khani,GE,2022-07-12 16:28:55,41.9563,42.9566,289.91,94,80,1.46
524,Octeville,FR,2022-07-12 16:28:56,49.6261,-1.6435,301.42,44,0,3.09
525,Toila,EE,2022-07-12 16:28:56,59.4236,27.5025,291.47,90,95,4.54
526,Pringsewu,ID,2022-07-12 16:28:56,-5.3582,104.9744,295.98,97,98,0.67
527,Dubuque,US,2022-07-12 16:25:02,42.4833,-90.8668,298.98,51,0,4.12
528,Razdolnaya,RU,2022-07-12 16:28:57,45.3799,39.5557,300.8,50,77,1.27
529,San Rafael,AR,2022-07-12 16:28:58,-34.6177,-68.3301,285.88,25,70,6.14
530,Vargem Grande,BR,2022-07-12 16:28:58,-3.5431,-43.9158,301.95,71,26,1.59
531,Pont-Sainte-Maxence,FR,2022-07-12 16:26:19,49.3017,2.6047,306.56,22,100,0.75
532,Kreminna,UA,2022-07-12 16:28:59,49.0495,38.2179,297.78,35,34,4.94
533,Azogues,EC,2022-07-12 16:28:59,-2.7333,-78.8333,291.12,76,71,2.91
534,Veverska Bityska,CZ,2022-07-12 16:29:00,49.2759,16.4369,297.12,44,87,1.79
535,Sept-Iles,CA,2022-07-12 16:29:00,50.2001,-66.3821,288.44,95,100,3.09
536,Sinop,TR,2022-07-12 16:29:00,41.7711,34.8709,293.39,73,74,1.92
537,Dawlatabad,AF,2022-07-12 16:29:01,36.4141,64.9053,303.67,18,0,3.45
538,Kiunga,PG,2022-07-12 16:29:01,-6.1219,141.2906,296.03,99,83,1.17
539,Mnogovershinnyy,RU,2022-07-12 16:29:02,53.9353,139.9242,287.68,99,100,0.68
540,Suba,PH,2022-07-12 16:29:02,10.8438,121.0102,301.29,80,100,6.0
541,Seoul,KR,2022-07-12 16:26:59,37.5683,126.9778,299.93,81,100,1.54
542,London,GB,2022-07-12 16:24:44,51.5085,-0.1257,304.26,44,100,5.14
543,Kholm,RU,2022-07-12 16:29:03,59.2667,32.85,296.28,70,89,4.28
544,Deyang,CN,2022-07-12 16:29:03,31.1302,104.382,297.74,96,100,3.78
545,Hwange,ZW,2022-07-12 16:29:04,-18.3693,26.5019,294.52,37,31,2.77
546,Odessa,UA,2022-07-12 16:27:38,46.4775,30.7326,295.77,48,69,6.76
547,Ilhabela,BR,2022-07-12 16:29:04,-23.7781,-45.3581,301.8,41,82,2.79
548,Taraz,KZ,2022-07-12 16:29:05,42.9,71.3667,298.38,36,100,4.0
549,Harlingen,US,2022-07-12 16:28:09,26.1906,-97.6961,308.09,70,40,5.66
550,Egvekinot,RU,2022-07-12 16:29:06,66.3167,-179.1667,280.3,91,100,2.3
551,Banjar,ID,2022-07-12 16:29:06,-8.19,114.9675,297.52,90,42,1.78
552,Alford,GB,2022-07-12 16:29:06,57.2326,-2.703,297.56,41,49,2.68
553,Alihe,CN,2022-07-12 16:29:07,50.5667,123.7167,289.48,98,100,0.15
554,Quatre Cocos,MU,2022-07-12 16:29:07,-20.2078,57.7625,295.21,64,46,7.77
